NAME,ALGO,PRECISION,OMP_THREADS,MPI_RANKS,NGPUs,GPU ID,SIZE,TOTAL_TIME,TOTAL_TIME_var,TOTAL_TIME_std,CPU_TIME,CPU_TIME_var,CPU_TIME_std,GPU_TIME,GPU_TIME_var,GPU_TIME_std,CPU_JOULES,CPU_JOULES_var,CPU_JOULES_std,GPU_JOULES,GPU_JOULES_var,GPU_JOULES_std,CPU_WATTS,CPU_WATTS_var,CPU_WATTS_std,GPU_WATTS,GPU_WATTS_var,GPU_WATTS_std,NRUNS,CPU_NAME,Sockets,GPU_NAME,Cores_per_socket,TOTAL_WATTS,TOTAL_JOULES
Palabos_anerusym,LBM,8,1,128,0,99,116923434,,,,791.263,0.0,0.0,,,,163244.0,0,0,,,,206.308,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,96,0,99,116923434,,,,777.914,0.0,0.0,,,,152385.0,0,0,,,,195.889,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,64,0,99,2217803,,,,61.6001,0.0,0.0,,,,8849.28,0,0,,,,143.657,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,96,0,99,116923434,,,,778.363,0.0,0.0,,,,151437.0,0,0,,,,194.558,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,128,0,99,116923434,,,,786.969,0.0,0.0,,,,163983.0,0,0,,,,208.373,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,2217803,,,,35.1078,0.0,0.0,,,,0.0,0,0,,,,0.0,0,0,,,,1,Graviton3,1,,64,,
Palabos_anerusym,LBM,8,1,192,0,99,2217803,,,,13.3514,0.0,0.0,,,,3731.26,0,0,,,,279.466,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,128,0,99,116923434,,,,777.865,0.0,0.0,,,,160276.0,0,0,,,,206.046,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,192,0,99,116923434,,,,381.739,0.0,0.0,,,,94353.5,0,0,,,,247.167,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,64,0,99,34645796,,,,545.089,0.0,0.0,,,,77580.1,0,0,,,,142.326,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,96,0,99,34645796,,,,276.842,0.0,0.0,,,,55385.7,0,0,,,,200.062,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,192,0,99,34645796,,,,137.257,0.0,0.0,,,,35572.0,0,0,,,,259.164,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,192,0,99,2217803,,,,13.3451,0.0,0.0,,,,3821.25,0,0,,,,286.34,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,128,0,99,34645796,,,,273.982,0.0,0.0,,,,59065.7,0,0,,,,215.582,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,192,0,99,116923434,,,,386.199,0.0,0.0,,,,94966.3,0,0,,,,245.9,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,96,0,99,34645796,,,,273.519,0.0,0.0,,,,54451.6,0,0,,,,199.078,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,192,0,99,2217803,,,,13.0022,0.0,0.0,,,,3698.19,0,0,,,,284.428,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,192,0,99,2217803,,,,12.9433,0.0,0.0,,,,3633.78,0,0,,,,280.745,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,128,0,99,2217803,,,,29.2134,0.0,0.0,,,,6236.62,0,0,,,,213.485,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,192,0,99,34645796,,,,137.217,0.0,0.0,,,,35279.4,0,0,,,,257.106,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,128,0,99,34645796,,,,272.017,0.0,0.0,,,,57053.1,0,0,,,,209.741,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,2217803,,,,60.9877,0.0,0.0,,,,8802.86,0,0,,,,144.338,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,128,0,99,34645796,,,,278.418,0.0,0.0,,,,56305.4,0,0,,,,202.233,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,96,0,99,2217803,,,,30.8046,0.0,0.0,,,,6447.51,0,0,,,,209.303,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,64,0,99,2217803,,,,53.5253,0.0,0.0,,,,6980.17,0,0,,,,130.409,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,96,0,99,34645796,,,,273.693,0.0,0.0,,,,54210.8,0,0,,,,198.071,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,96,0,99,34645796,,,,275.011,0.0,0.0,,,,54309.1,0,0,,,,197.48,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,96,0,99,34645796,,,,273.759,0.0,0.0,,,,54847.9,0,0,,,,200.351,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,96,0,99,116923434,,,,782.768,0.0,0.0,,,,153839.0,0,0,,,,196.531,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,128,0,99,34645796,,,,271.443,0.0,0.0,,,,57403.6,0,0,,,,211.475,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,192,0,99,34645796,,,,135.213,0.0,0.0,,,,34737.9,0,0,,,,256.912,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,192,0,99,116923434,,,,383.341,0.0,0.0,,,,95942.4,0,0,,,,250.279,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,128,0,99,2217803,,,,29.0305,0.0,0.0,,,,6299.77,0,0,,,,217.006,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,96,0,99,116923434,,,,778.981,0.0,0.0,,,,150285.0,0,0,,,,192.925,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,128,0,99,34645796,,,,271.386,0.0,0.0,,,,56666.3,0,0,,,,208.803,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,192,0,99,34645796,,,,136.486,0.0,0.0,,,,35645.1,0,0,,,,261.163,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,96,0,99,2217803,,,,31.6753,0.0,0.0,,,,6384.36,0,0,,,,201.557,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,192,0,99,2217803,,,,12.8629,0.0,0.0,,,,3610.94,0,0,,,,280.726,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,64,0,99,116923434,,,,1593.3,0.0,0.0,,,,235042.0,0,0,,,,147.519,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,2217803,,,,54.4893,0.0,0.0,,,,7223.91,0,0,,,,132.575,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,128,0,99,2217803,,,,28.6604,0.0,0.0,,,,6138.52,0,0,,,,214.181,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,128,0,99,2217803,,,,28.559,0.0,0.0,,,,6154.02,0,0,,,,215.484,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,96,0,99,116923434,,,,779.597,0.0,0.0,,,,153985.0,0,0,,,,197.519,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,64,0,99,116923434,,,,1596.44,0.0,0.0,,,,235700.0,0,0,,,,147.641,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,64,0,99,2217803,,,,61.8968,0.0,0.0,,,,9217.29,0,0,,,,148.914,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,96,0,99,34645796,,,,287.723,0.0,0.0,,,,56567.5,0,0,,,,196.604,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,128,0,99,34645796,,,,272.867,0.0,0.0,,,,56964.8,0,0,,,,208.764,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,96,0,99,2217803,,,,31.5308,0.0,0.0,,,,6367.26,0,0,,,,201.937,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,64,0,99,116923434,,,,1581.95,0.0,0.0,,,,224542.0,0,0,,,,141.94,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,192,0,99,116923434,,,,382.635,0.0,0.0,,,,96134.7,0,0,,,,251.244,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,192,0,99,34645796,,,,135.467,0.0,0.0,,,,35139.9,0,0,,,,259.398,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,96,0,99,116923434,,,,790.681,0.0,0.0,,,,159234.0,0,0,,,,201.388,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,192,0,99,116923434,,,,388.996,0.0,0.0,,,,97456.8,0,0,,,,250.534,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,64,0,99,116923434,,,,1598.77,0.0,0.0,,,,234592.0,0,0,,,,146.733,0,0,,,,1,AMD EPYC 7H12 64-Core Processor,2,,64,,
Palabos_anerusym,LBM,8,1,96,0,99,34645796,,,,279.852,0.0,0.0,,,,56404.7,0,0,,,,201.552,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
Palabos_anerusym,LBM,8,1,96,0,99,2217803,,,,30.6464,0.0,0.0,,,,6451.28,0,0,,,,210.507,0,0,,,,1,AMD EPYC 9654 96-Core Processor,2,,96,,
